1996香港伦理片《玉蒲团2之玉女心经》完整版,#genre#
《禁室培欲爱的俘虏》HD中字_2006香港伦理片, https://vod6.bdzybf7.com/20240121/Zf1R7K4G/index.m3u8
《禁室培欲爱的俘虏》HD中字_2006香港伦理片, https://vod6.bdzybf7.com/share/KS8vgEoSvafqk3R1
《禁室培欲爱的俘虏》HD高清_2006香港伦理片, https://yiqikan.wuyouzuida.com/20200211/3294_6ae7fcb1/index.m3u8
《禁室培欲爱的俘虏》HD高清_2006香港伦理片, https://yiqikan.wuyouzuida.com/share/7a430339c10c642c4b2251756fd1b484

1990香港伦理片《秋天怨曲之超级舞男》完整版,#genre#
《秋天怨曲之超级舞男》HD中字_1990香港伦理片, https://vod6.bdzybf7.com/20240121/kVH0R2c9/index.m3u8
《秋天怨曲之超级舞男》HD中字_1990香港伦理片, https://vod6.bdzybf7.com/share/78KVRxogOSmzOwXs

2011香港伦理片《蜜桃成熟时33D》完整版,#genre#
《蜜桃成熟时33D》BD粤语_2011香港伦理片, https://doubane48ww5t6fs.yueliao.xyz/20220324/FcLXNppz/index.m3u8
《蜜桃成熟时33D》BD国语_2011香港伦理片, https://doubane48ww5t6fs.yueliao.xyz/20220324/Gv3wRJIC/index.m3u8
《蜜桃成熟时33D》BD粤语_2011香港伦理片, https://tc416sfs39df8e0wg4rt2.yueliao.xyz/share/82ba8hLdjccAMMS0
《蜜桃成熟时33D》BD国语_2011香港伦理片, https://tc416sfs39df8e0wg4rt2.yueliao.xyz/share/8b8uPtQOpxO4nHAj
《蜜桃成熟时33D》HD中字_2011香港伦理片, https://vod6.bdzybf7.com/20240121/UDQpxXW4/index.m3u8
《蜜桃成熟时33D》HD中字_2011香港伦理片, https://vod6.bdzybf7.com/share/LSYl2ht57nvZVXu1

1993香港伦理片《赤裸羔羊2：性追缉令》完整版,#genre#
《赤裸羔羊2：性追缉令》HD中字_1993香港伦理片, https://vod6.bdzybf7.com/20240121/YB0OUjrQ/index.m3u8
《赤裸羔羊2：性追缉令》HD中字_1993香港伦理片, https://vod6.bdzybf7.com/share/BPktylBJqU8EUYze

2016香港伦理片《鸭王2：鸡同鸭恋》完整版,#genre#
《鸭王2：鸡同鸭恋》HD中字_2016香港伦理片, https://vod6.bdzybf7.com/20240121/GuaJ9zvw/index.m3u8
《鸭王2：鸡同鸭恋》HD中字_2016香港伦理片, https://vod6.bdzybf7.com/share/jWtkIMpPbqEW9nV3

1979香港伦理片《销魂玉 1979》完整版,#genre#
《销魂玉 1979》HD中字_1979香港伦理片, https://vod6.bdzybf7.com/20240121/h2pRpELH/index.m3u8
《销魂玉 1979》HD中字_1979香港伦理片, https://vod6.bdzybf7.com/share/BCwCxAljgGB319Dw

0香港伦理片《色狱女囚》完整版,#genre#
《色狱女囚》HD_0香港伦理片, https://vod6.bdzybf7.com/20240121/DGcApxYf/index.m3u8
《色狱女囚》HD_0香港伦理片, https://vod6.bdzybf7.com/share/60NfHzEmaMDmiyNt
《色狱女囚》HD高清_0香港伦理片, https://youku.com-iqiyi.net/20190120/21192_f3bce7f8/index.m3u8
《色狱女囚》HD高清_0香港伦理片, https://youku.com-iqiyi.net/share/b9460526dc7daf0e629f28efca761e7a

1992香港伦理片《羔羊-医生》完整版,#genre#
《羔羊-医生》HD中字_1992香港伦理片, https://vod6.bdzybf7.com/20240121/kjZw2Dw1/index.m3u8
《羔羊-医生》HD中字_1992香港伦理片, https://vod6.bdzybf7.com/share/hhXW5KqB4pUHAOyu

0香港伦理片《聊斋艳谭3：灯草和尚》完整版,#genre#
《聊斋艳谭3：灯草和尚》HD中字_0香港伦理片, https://vod6.bdzybf7.com/20240121/cNgKt13C/index.m3u8
《聊斋艳谭3：灯草和尚》HD中字_0香港伦理片, https://vod6.bdzybf7.com/share/DXto5cVUWijdgAdn
《聊斋艳谭3：灯草和尚》BD高清_0香港伦理片, https://video.suyunbo.tv/20171205/RSkzbZa4/index.m3u8
《聊斋艳谭3：灯草和尚》BD高清_0香港伦理片, https://video.suyunbo.tv/share/JJA75udvYxXy2ru0

1984香港伦理片《英雄無淚》完整版,#genre#
《英雄無淚》HD中字_1984香港伦理片, https://vod6.bdzybf7.com/20240121/RMGu7HdE/index.m3u8
《英雄無淚》HD中字_1984香港伦理片, https://vod6.bdzybf7.com/share/QfOf4I24e24QHdjH

1980香港伦理片《邪1980》完整版,#genre#
《邪1980》HD中字_1980香港伦理片, https://vod6.bdzybf7.com/20240121/VanSxciw/index.m3u8
《邪1980》HD中字_1980香港伦理片, https://vod6.bdzybf7.com/share/FaNIAMFFJfJXNL7L

1996香港伦理片《赤裸羔羊3：致命快感》完整版,#genre#
《赤裸羔羊3：致命快感》HD中字_1996香港伦理片, https://vod6.bdzybf7.com/20240121/XAQBaRIL/index.m3u8
《赤裸羔羊3：致命快感》HD中字_1996香港伦理片, https://vod6.bdzybf7.com/share/rvzMhG0B9lutPGeV

2001香港伦理片《黑暗时代之无证妓女》完整版,#genre#
《黑暗时代之无证妓女》HD_2001香港伦理片, https://v1.sdlistm3u8.com/202308/20/9iYUSH7i3u2/video/index.m3u8
《黑暗时代之无证妓女》超清_2001香港伦理片, https://youku.sdlistm3u8.com/share/lk7UdxqG0DRCRkyg
《黑暗时代之无证妓女》正片_2001香港伦理片, https://ll.bdzybf9.com/20220219/RWpKBvLO/index.m3u8
《黑暗时代之无证妓女》正片_2001香港伦理片, https://ll.bdzybf9.com/share/cFo2cAFMCDHiGIV9

1998香港伦理片《野性任务》完整版,#genre#
《野性任务》HD_1998香港伦理片, https://v1.sdlistm3u8.com/202308/19/ccS35dFa492/video/index.m3u8
《野性任务》超清_1998香港伦理片, https://youku.sdlistm3u8.com/share/B8zWcRUul1NE0VTU
《野性任务》BD_1998香港伦理片, https://eth.ppzuida.com/20171115/fjj0jtbo/index.m3u8

2019香港伦理片《非分熟女》完整版,#genre#
《非分熟女》HD_2019香港伦理片, https://v3.sdlistm3u8.com/202309/22/Si0Zp9fs661/video/index.m3u8
《非分熟女》超清_2019香港伦理片, https://youku.sdlistm3u8.com/share/ZwdmZrY6OvUP5chP
《非分熟女》正片_2019香港伦理片, https://ll.bdzybf9.com/20220316/Dvu2cbQ5/index.m3u8
《非分熟女》正片_2019香港伦理片, https://ll.bdzybf9.com/share/y6s5ZG2evbBeo8Jr

1995香港伦理片《赤裸秃鹰》完整版,#genre#
《赤裸秃鹰》HD_1995香港伦理片, https://v1.sdlistm3u8.com/202308/19/JQzkJ2YuSW2/video/index.m3u8
《赤裸秃鹰》HD_1995香港伦理片, https://youku.sdlistm3u8.com/share/F6fyNPqM9PazMscr
《赤裸秃鹰》正片_1995香港伦理片, https://ll.bdzybf9.com/20220405/QUU35vg6/index.m3u8
《赤裸秃鹰》正片_1995香港伦理片, https://ll.bdzybf9.com/share/Q9AO3kPG5JUUJkYv
《赤裸秃鹰》HD中字_1995香港伦理片, https://56.com-ok-bilibili.com/20190930/31882_20f53f81/index.m3u8
《赤裸秃鹰》HD中字_1995香港伦理片, https://56.com-ok-bilibili.com/share/60b4471e1fb1e8e0d266d97071669ccb

0香港伦理片《皇帝也风流》完整版,#genre#
《皇帝也风流》HD_0香港伦理片, https://v1.sdlistm3u8.com/202308/20/YVxNedzEuP2/video/index.m3u8
《皇帝也风流》超清_0香港伦理片, https://youku.sdlistm3u8.com/share/VWYEHxVC4871I4U3
《皇帝也风流》01_0香港伦理片, 正片
《皇帝也风流》02_0香港伦理片, 正片
《皇帝也风流》01_0香港伦理片, 正片
《皇帝也风流》02_0香港伦理片, 正片
《皇帝也风流》第01集_0香港伦理片, https://leshi.cdn-zuyida.com/20170530/wk9jpkDj/index.m3u8
《皇帝也风流》第02集_0香港伦理片, https://leshi.cdn-zuyida.com/20170530/PU2gZdxO/index.m3u8

2017香港伦理片《私人会所》完整版,#genre#
《私人会所》BD粤语_2017香港伦理片, https://doubane48ww5t6fs.yueliao.xyz/20200829/HqGx4n6p/index.m3u8
《私人会所》BD国语_2017香港伦理片, https://doubane48ww5t6fs.yueliao.xyz/20200829/2f5zPuqt/index.m3u8
《私人会所》BD粤语_2017香港伦理片, https://tc416sfs39df8e0wg4rt2.yueliao.xyz/share/qPYNb9mS8SszXPwE
《私人会所》BD国语_2017香港伦理片, https://tc416sfs39df8e0wg4rt2.yueliao.xyz/share/9tRf7y8teH0zJMlR
《私人会所》HD_2017香港伦理片, https://v1.sdlistm3u8.com/202308/19/Teyjsw3EZ72/video/index.m3u8
《私人会所》HD_2017香港伦理片, https://youku.sdlistm3u8.com/share/ZsrJVxSs3rKMZkSs
《私人会所》正片_2017香港伦理片, https://ll.bdzybf9.com/20220219/KquXR6Ti/index.m3u8
《私人会所》正片_2017香港伦理片, https://ll.bdzybf9.com/share/xz9i9oTLkhEBNouE

0香港伦理片《93夜之女》完整版,#genre#
《93夜之女》HD_0香港伦理片, https://v1.sdlistm3u8.com/202308/19/rE5b5duP3E2/video/index.m3u8
《93夜之女》超清_0香港伦理片, https://youku.sdlistm3u8.com/share/dZApPpAAMrsGMNLS
《93夜之女》HD中字_0香港伦理片, https://vod6.bdzybf7.com/20230828/qfCUghbq/index.m3u8
《93夜之女》HD中字_0香港伦理片, https://vod6.bdzybf7.com/share/kbu2Fo2mg95WhgAz
《93夜之女》第01集_0香港伦理片, https://youku.com-youku.com/20170901/k6zwtEr4/index.m3u8
《93夜之女》第01集_0香港伦理片, https://youku.com-youku.com/share/ytXoI0fpaKiA8rkt

1993香港伦理片《正牌韦小宝之奉旨沟女》完整版,#genre#
《正牌韦小宝之奉旨沟女》BD粤语_1993香港伦理片, https://doubane48ww5t6fs.yueliao.xyz/20220324/XwtyxFvG/index.m3u8
《正牌韦小宝之奉旨沟女》BD国语_1993香港伦理片, https://doubane48ww5t6fs.yueliao.xyz/20220324/SycgLpdW/index.m3u8
《正牌韦小宝之奉旨沟女》BD粤语_1993香港伦理片, https://tc416sfs39df8e0wg4rt2.yueliao.xyz/share/hpeV4XLku57PmSzh
《正牌韦小宝之奉旨沟女》BD国语_1993香港伦理片, https://tc416sfs39df8e0wg4rt2.yueliao.xyz/share/QV0MT03I9ZaLRQfX
《正牌韦小宝之奉旨沟女》HD_1993香港伦理片, https://v1.sdlistm3u8.com/202308/19/2SnvQVaHhz2/video/index.m3u8
《正牌韦小宝之奉旨沟女》超清_1993香港伦理片, https://youku.sdlistm3u8.com/share/DKPpyqFoPrjOTTs9

1993香港伦理片《玉女性重伤》完整版,#genre#
《玉女性重伤》HD_1993香港伦理片, https://v1.sdlistm3u8.com/202308/20/eJ73Sbty332/video/index.m3u8
《玉女性重伤》超清_1993香港伦理片, https://youku.sdlistm3u8.com/share/0NL2XABP7tmeiyXW
《玉女性重伤》BD高清_1993香港伦理片, https://156zy.suyunbo.tv/2018/09/27/c86kZvGe1bVmE3sZ/playlist.m3u8
《玉女性重伤》BD高清_1993香港伦理片, https://156zy.suyunbo.tv/share/c86kZvGe1bVmE3sZ

2003香港伦理片《盲井》完整版,#genre#
《盲井》HD_2003香港伦理片, https://v1.sdlistm3u8.com/202308/19/6pDiiarc0Z2/video/index.m3u8
《盲井》超清_2003香港伦理片, https://youku.sdlistm3u8.com/share/Wsdf3dDztgZGUJfD

1996香港伦理片《暴劫倾情》完整版,#genre#
《暴劫倾情》BD粤语_1996香港伦理片, https://doubane48ww5t6fs.yueliao.xyz/20220324/kVc66ZIs/index.m3u8
《暴劫倾情》BD粤语_1996香港伦理片, https://tc416sfs39df8e0wg4rt2.yueliao.xyz/share/DMjTq7GW3djv0HeJ
《暴劫倾情》HD_1996香港伦理片, https://v1.sdlistm3u8.com/202308/19/bnXrFyFJyU2/video/index.m3u8
《暴劫倾情》超清_1996香港伦理片, https://youku.sdlistm3u8.com/share/7NPoydBBFlRignIF
《暴劫倾情》正片_1996香港伦理片, https://ll.bdzybf9.com/20220305/MKPU8ekz/index.m3u8
《暴劫倾情》正片_1996香港伦理片, https://ll.bdzybf9.com/share/NsnObQvsmPRxoGAe

1994香港伦理片《暴劫柔情》完整版,#genre#
《暴劫柔情》HD_1994香港伦理片, https://v1.sdlistm3u8.com/202308/19/dJV67W1CCd2/video/index.m3u8
《暴劫柔情》超清_1994香港伦理片, https://youku.sdlistm3u8.com/share/sKedJYP9dXYhkebQ

1993香港伦理片《引郎入室》完整版,#genre#
《引郎入室》HD_1993香港伦理片, https://v1.sdlistm3u8.com/202308/19/7LX0brnj282/video/index.m3u8
《引郎入室》超清_1993香港伦理片, https://youku.sdlistm3u8.com/share/pJYrpWCnT9nsqNAt
《引郎入室》正片_1993香港伦理片, https://ll.bdzybf9.com/20220219/4Yv91Bqh/index.m3u8

1993香港伦理片《大闹广昌隆》完整版,#genre#
《大闹广昌隆》BD粤语_1993香港伦理片, https://doubane48ww5t6fs.yueliao.xyz/20210415/E3IucBqH/index.m3u8
《大闹广昌隆》BD国语_1993香港伦理片, https://doubane48ww5t6fs.yueliao.xyz/20210415/pcPZdgRf/index.m3u8
《大闹广昌隆》BD粤语_1993香港伦理片, https://tc416sfs39df8e0wg4rt2.yueliao.xyz/share/dTWcULN7rQOrdHgP
《大闹广昌隆》BD国语_1993香港伦理片, https://tc416sfs39df8e0wg4rt2.yueliao.xyz/share/fvvrKlsWT0uTPdkV
《大闹广昌隆》HD_1993香港伦理片, https://v1.sdlistm3u8.com/202308/19/rp9TZPv9LY2/video/index.m3u8
《大闹广昌隆》超清_1993香港伦理片, https://youku.sdlistm3u8.com/share/MoW08ASnxn1AzSFr
《大闹广昌隆》正片_1993香港伦理片, https://ll.bdzybf9.com/20220219/JSzmo0oG/index.m3u8
《大闹广昌隆》正片_1993香港伦理片, https://ll.bdzybf9.com/share/s9jLZX7ExqOsvcI7

2010香港伦理片《婚前试爱》完整版,#genre#
《婚前试爱》HD_2010香港伦理片, https://v1.sdlistm3u8.com/202308/19/zfhFtHDNJc2/video/index.m3u8
《婚前试爱》超清_2010香港伦理片, https://youku.sdlistm3u8.com/share/mxon4e4K0w4u3ME4
《婚前试爱》正片_2010香港伦理片, https://ll.bdzybf9.com/20220219/sIdyfZJW/index.m3u8
《婚前试爱》正片_2010香港伦理片, https://ll.bdzybf9.com/share/UkMesfR3CYiOyCt8

2010香港伦理片《囡囡》完整版,#genre#
《囡囡》HD_2010香港伦理片, https://v1.sdlistm3u8.com/202308/19/Q2K9p7XFS82/video/index.m3u8
《囡囡》HD_2010香港伦理片, https://youku.sdlistm3u8.com/share/vuzSNxkxDcGMNkO8
《囡囡》BD_2010香港伦理片, https://kuku.zuida-youku.com/20170618/chNfffr5/index.m3u8
《囡囡》粤语_2010香港伦理片, https://bilibili.com-l-163.com/20181017/14089_3c158ee0/index.m3u8
《囡囡》国语_2010香港伦理片, https://bilibili.com-l-163.com/20181017/14088_19742b78/index.m3u8
《囡囡》粤语_2010香港伦理片, https://bilibili.com-l-163.com/share/f13b8707a8ea1da23e10c93b67bec70f
《囡囡》国语_2010香港伦理片, https://bilibili.com-l-163.com/share/3af3d94fb6259a153cde3f009b02a81a
《囡囡》BD_2010香港伦理片, https://kuku.zuida-youku.com/20170618/chNfffr5/index.m3u8

2015香港伦理片《同班同学》完整版,#genre#
《同班同学》BD粤语_2015香港伦理片, https://doubane48ww5t6fs.yueliao.xyz/20210414/x9lARDcK/index.m3u8
《同班同学》BD粤语_2015香港伦理片, https://tc416sfs39df8e0wg4rt2.yueliao.xyz/share/DETyyDuCOnFjXpRJ
《同班同学》HD_2015香港伦理片, https://v1.sdlistm3u8.com/202308/19/GLg5VcyMGD2/video/index.m3u8
《同班同学》超清_2015香港伦理片, https://youku.sdlistm3u8.com/share/SoBZegPJVrCOryWF
《同班同学》正片_2015香港伦理片, https://vod2.bdzybf7.com/20220330/yjdv6Jas/index.m3u8
《同班同学》正片_2015香港伦理片, https://vod2.bdzybf7.com/share/XdV2zj69GMFL0HG7

1993香港伦理片《千火玫瑰》完整版,#genre#
《千火玫瑰》超清_1993香港伦理片, https://youku.sdlistm3u8.com/20221104/tUk3hpVs/index.m3u8
《千火玫瑰》超清_1993香港伦理片, https://youku.sdlistm3u8.com/share/dnpgxImngeoKoEUV
《千火玫瑰》01_1993香港伦理片, https://ll.bdzybf9.com/20220305/PItRp2vE/index.m3u8
《千火玫瑰》02_1993香港伦理片, https://ll.bdzybf9.com/20220305/TahisX62/index.m3u8
《千火玫瑰》01_1993香港伦理片, https://ll.bdzybf9.com/share/9pdvygIpfW6YDw1R
《千火玫瑰》02_1993香港伦理片, https://ll.bdzybf9.com/share/CAtPpPVbXnt94EeN
《千火玫瑰》HD高清_1993香港伦理片, https://tudou.com-l-tudou.com/20190130/15802_1d8be4c4/index.m3u8
《千火玫瑰》HD高清_1993香港伦理片, https://tudou.com-l-tudou.com/share/52fb73872f43bca8997114b07211f53b

1995香港伦理片《偶遇》完整版,#genre#
《偶遇》超清_1995香港伦理片, https://v1.sdlistm3u8.com/202308/19/fDpBAnguu32/video/index.m3u8
《偶遇》超清_1995香港伦理片, https://youku.sdlistm3u8.com/share/A4tC7Rjsvi1Kq10W
《偶遇》正片_1995香港伦理片, https://ll.bdzybf9.com/20220218/tI98Lm9R/index.m3u8
《偶遇》正片_1995香港伦理片, https://ll.bdzybf9.com/share/szj8mqlVMGudJuBh

1984香港伦理片《停不了的爱》完整版,#genre#
《停不了的爱》超清_1984香港伦理片, https://v1.sdlistm3u8.com/202308/19/82sczTS1hg2/video/index.m3u8
《停不了的爱》超清_1984香港伦理片, https://youku.sdlistm3u8.com/share/qbQ2FjEz1YmX46sf
《停不了的爱》粤语_1984香港伦理片, https://youku.com-youku.net/20180710/18892_69f94dd1/index.m3u8
《停不了的爱》国语_1984香港伦理片, https://youku.com-youku.net/20180710/18890_a2f25e92/index.m3u8
《停不了的爱》粤语_1984香港伦理片, https://youku.com-youku.net/share/0d49ad6dce45e97bf25d1ce3d2b93041
《停不了的爱》国语_1984香港伦理片, https://youku.com-youku.net/share/c0829dc52beb665d3e2fd05e36f97f35

2007香港伦理片《性工作者十日谈》完整版,#genre#
《性工作者十日谈》HD_2007香港伦理片, https://v1.sdlistm3u8.com/202308/19/0mqSKsqAGK2/video/index.m3u8
《性工作者十日谈》超清_2007香港伦理片, https://youku.sdlistm3u8.com/share/4YapZVqs5YenjAbG
《性工作者十日谈》正片_2007香港伦理片, https://ll.bdzybf9.com/20220301/0eiA8Ldt/index.m3u8
《性工作者十日谈》正片_2007香港伦理片, https://ll.bdzybf9.com/share/a03V7Z5d1pGFOQKP

0香港伦理片《血衣天使》完整版,#genre#
《血衣天使》HD_0香港伦理片, https://v1.sdlistm3u8.com/202308/19/JHR9KHTpCN2/video/index.m3u8
《血衣天使》超清_0香港伦理片, https://youku.sdlistm3u8.com/share/h1AvUzQknqgKOkTF
《血衣天使》BD高清_0香港伦理片, https://video.suyunbo.tv/20171030/5doGymMm/index.m3u8
《血衣天使》BD高清_0香港伦理片, https://video.suyunbo.tv/share/FDar16vTbzLI4yZL

2010香港伦理片《维多利亚一号》完整版,#genre#
《维多利亚一号》HD_2010香港伦理片, https://v1.sdlistm3u8.com/202308/19/K3TZysYibb2/video/index.m3u8
《维多利亚一号》超清_2010香港伦理片, https://youku.sdlistm3u8.com/share/8UL0EvEC5prP3FFf
《维多利亚一号》正片_2010香港伦理片, https://ll.bdzybf9.com/20220304/YvbZ8Sdm/index.m3u8
《维多利亚一号》正片_2010香港伦理片, https://ll.bdzybf9.com/share/psPfinbmA11BgMoW
《维多利亚一号》BD_2010香港伦理片, https://eth.ppzuida.com/20170918/LvIV3hvg/index.m3u8

1973香港伦理片《一乐也》完整版,#genre#
《一乐也》HD_1973香港伦理片, https://v1.sdlistm3u8.com/202308/19/qwnUXq7sEx2/video/index.m3u8
《一乐也》超清_1973香港伦理片, https://youku.sdlistm3u8.com/share/7IK0JKH8qVWT3RnG
《一乐也》正片_1973香港伦理片, https://ll.bdzybf9.com/20220319/ZUZ5xCbt/index.m3u8
《一乐也》正片_1973香港伦理片, https://ll.bdzybf9.com/share/eu2rp8C8mwaFIdvt
《一乐也》BD_1973香港伦理片, https://kuku.zuida-youku.com/20170618/zzHTHrRB/index.m3u8
《一乐也》HD高清_1973香港伦理片, https://tudou.com-l-tudou.com/20190204/15852_95a0d76c/index.m3u8
《一乐也》HD高清_1973香港伦理片, https://tudou.com-l-tudou.com/share/61c68ac879a7ec23b78912aa04f59d78
《一乐也》BD_1973香港伦理片, https://kuku.zuida-youku.com/20170618/zzHTHrRB/index.m3u8

1985香港伦理片《猛鬼迫人》完整版,#genre#
《猛鬼迫人》HD_1985香港伦理片, https://v1.sdlistm3u8.com/202308/20/HeEtWnfVLi2/video/index.m3u8
《猛鬼迫人》超清_1985香港伦理片, https://youku.sdlistm3u8.com/share/imEcXyoHuIehxdNf
《猛鬼迫人》正片_1985香港伦理片, https://ll.bdzybf9.com/20220221/V68cCMCu/index.m3u8

0香港伦理片《毒咒》完整版,#genre#
《毒咒》HD_0香港伦理片, https://v1.sdlistm3u8.com/202308/19/5dAayKU4mL2/video/index.m3u8
《毒咒》超清_0香港伦理片, https://youku.sdlistm3u8.com/share/lArDKSjdPMTln7u3
《毒咒》BD_0香港伦理片, https://ethics.ppzuida.com/20170831/Nm82cLjw/index.m3u8
《毒咒》第01集_0香港伦理片, https://youku.com-youku.com/20170908/5RuanfFd/index.m3u8
《毒咒》BD_0香港伦理片, https://youku.com-youku.com/share/girzzph85oIKuTDg
《毒咒》BD_0香港伦理片, https://ethics.ppzuida.com/20170831/Nm82cLjw/index.m3u8

1991香港伦理片《女机械人》完整版,#genre#
《女机械人》HD_1991香港伦理片, https://v1.sdlistm3u8.com/202308/19/sJjriTR2082/video/index.m3u8
《女机械人》超清_1991香港伦理片, https://youku.sdlistm3u8.com/share/isVbCdNMb2FQ2FrB
《女机械人》正片_1991香港伦理片, https://vod2.bdzybf7.com/20220330/iLEX3u7J/index.m3u8
《女机械人》正片_1991香港伦理片, https://vod2.bdzybf7.com/share/QDGtMMCFYFpZJNeO

1977香港伦理片《猩猩王》完整版,#genre#
《猩猩王》HD_1977香港伦理片, https://v1.sdlistm3u8.com/202308/20/QHLd68KDJA2/video/index.m3u8
《猩猩王》超清_1977香港伦理片, https://youku.sdlistm3u8.com/share/Z8BMtOrZVeIgAumh
